0.7110645771026611,0.6786905527114868,0.6665456295013428,0.5498500466346741,0.5851448178291321,0.49314507842063904,0.512981116771698,0.5125461220741272,0.4685385525226593,0.5589928030967712,0.5362167954444885,0.4630219340324402,0.40789595246315,0.46601730585098267,0.3398847281932831,0.48149046301841736,0.2865055799484253,0.49776747822761536,0.5202818512916565,0.5514241456985474,0.3873772919178009,0.544500470161438,0.31511813402175903,0.5411104559898376,0.26289841532707214,0.5403342247009277,0.5162936449050903,0.6396011114120483,0.4338664710521698,0.6227635741233826,0.4716719686985016,0.6197229623794556,0.5121848583221436,0.6239570379257202,0.521901547908783,0.7183858752250671,0.47994571924209595,0.6862216591835022,0.5093851089477539,0.6780308485031128,0.5384228825569153,0.6782273054122925
0.7919831871986389,0.7566962242126465,0.7431651949882507,0.6264182925224304,0.6546358466148376,0.5721539855003357,0.5783840417861938,0.6032230257987976,0.5328304171562195,0.6563460826873779,0.6201186180114746,0.5423968434333801,0.4870176911354065,0.5417323708534241,0.417730450630188,0.552619993686676,0.361436128616333,0.563700795173645,0.6076323390007019,0.6357035040855408,0.4700127840042114,0.6292414665222168,0.3957371711730957,0.6274409294128418,0.3389214873313904,0.6293509006500244,0.6037827134132385,0.7235534191131592,0.5077860951423645,0.7003241777420044,0.5451939702033997,0.6887131929397583,0.5838897228240967,0.6907938122749329,0.607842743396759,0.7977539300918579,0.5543197989463806,0.7554143667221069,0.5815660357475281,0.7393888235092163,0.6102553009986877,0.7388437986373901
0.8058070540428162,0.7954842448234558,0.7594323754310608,0.6783701777458191,0.6744534373283386,0.6370837688446045,0.6031798124313354,0.6770963072776794,0.5622987747192383,0.7327471971511841,0.6482980847358704,0.6078338027000427,0.5265952944755554,0.6070422530174255,0.462543785572052,0.6201383471488953,0.40959352254867554,0.633305013179779,0.6332852840423584,0.6913200616836548,0.5091773271560669,0.6852139830589294,0.438448041677475,0.6826168298721313,0.3839353322982788,0.6831750869750977,0.6273810267448425,0.770884096622467,0.5380256175994873,0.7552476525306702,0.571384608745575,0.7414844632148743,0.6066895127296448,0.7406647205352783,0.629858136177063,0.8372707366943359,0.5807468295097351,0.8012344241142273,0.60345059633255,0.784418523311615,0.6273712515830994,0.7807497978210449
0.8438440561294556,0.8481006622314453,0.8038272857666016,0.7382113337516785,0.7219846248626709,0.6981976628303528,0.6515249609947205,0.7326250076293945,0.6098854541778564,0.7800629138946533,0.6988404989242554,0.668813943862915,0.5834541320800781,0.6585106253623962,0.5240925550460815,0.6686832308769226,0.47591841220855713,0.6809443831443787,0.6834384799003601,0.747573733329773,0.5622095465660095,0.7387419939041138,0.4942941665649414,0.7350509762763977,0.44074374437332153,0.7360425591468811,0.6762373447418213,0.8219390511512756,0.5866003036499023,0.8022369146347046,0.6179115772247314,0.787453293800354,0.6508632898330688,0.7890434265136719,0.6763210296630859,0.8835546374320984,0.6258795857429504,0.8434844613075256,0.6485773324966431,0.8253029584884644,0.6734992265701294,0.8220727443695068
0.8386374115943909,0.8706210851669312,0.7882944345474243,0.7389802932739258,0.6952381134033203,0.6827463507652283,0.6207630038261414,0.7225735783576965,0.5832363963127136,0.7889791131019592,0.6548535823822021,0.6789295077323914,0.5207121968269348,0.6661792993545532,0.4488195776939392,0.6735004782676697,0.3903030753135681,0.6842379570007324,0.6372195482254028,0.7765273451805115,0.50001060962677,0.7561827301979065,0.4174667000770569,0.7477759122848511,0.3548925518989563,0.7474493384361267,0.6302876472473145,0.8690188527107239,0.5347862243652344,0.8361004590988159,0.5729305744171143,0.818986713886261,0.6131516695022583,0.8211164474487305,0.6336068511009216,0.9422050714492798,0.5833726525306702,0.8935309648513794,0.6110222935676575,0.8763175010681152,0.6386038064956665,0.877886176109314
0.8207974433898926,0.8544106483459473,0.7676620483398438,0.7129520177841187,0.6700193285942078,0.6553428173065186,0.5887251496315002,0.7003308534622192,0.5457823872566223,0.7732338905334473,0.6233654618263245,0.6465430855751038,0.4760235548019409,0.6436507701873779,0.39973434805870056,0.6586390137672424,0.3389732837677002,0.6763351559638977,0.6017752289772034,0.7500332593917847,0.4510887861251831,0.7376803755760193,0.36506548523902893,0.7300993800163269,0.3035134971141815,0.7281604409217834,0.5938162803649902,0.8464308381080627,0.4995657503604889,0.824415385723114,0.5404563546180725,0.806050717830658,0.5851278305053711,0.8046326637268066,0.5980240106582642,0.9248290061950684,0.5549628138542175,0.8837742209434509,0.5854605436325073,0.8672981262207031,0.6145921349525452,0.8664477467536926
0.7769105434417725,0.8586862087249756,0.7173233032226562,0.7053704261779785,0.6178069710731506,0.6440749764442444,0.5332164168357849,0.6867586374282837,0.48838478326797485,0.7611352801322937,0.550853967666626,0.6466073393821716,0.40208297967910767,0.6375873684883118,0.32410407066345215,0.6494888067245483,0.26425907015800476,0.6651901602745056,0.5268109440803528,0.7582071423530579,0.373444139957428,0.746709406375885,0.28361713886260986,0.7369838356971741,0.22283118963241577,0.7332298159599304,0.5202059149742126,0.8624715209007263,0.429762601852417,0.8374757766723633,0.4684203267097473,0.816676676273346,0.5151350498199463,0.8163136839866638,0.5282914042472839,0.9464836120605469,0.4895443916320801,0.903632402420044,0.5198401808738708,0.8854442238807678,0.5506026744842529,0.885270893573761
0.70623779296875,0.8520398736000061,0.635706901550293,0.6963217854499817,0.5329927802085876,0.6461735963821411,0.45541927218437195,0.6830376386642456,0.41866517066955566,0.7531138062477112,0.454321026802063,0.6368591785430908,0.30826395750045776,0.638583242893219,0.2330447882413864,0.6540154814720154,0.1756783425807953,0.6740437150001526,0.4296480417251587,0.7410988211631775,0.28123635053634644,0.7339005470275879,0.19425392150878906,0.7283374071121216,0.1389784812927246,0.729832649230957,0.42410415410995483,0.8448565602302551,0.3531791567802429,0.8317018747329712,0.3906974196434021,0.8176544308662415,0.4346036911010742,0.8202938437461853,0.43608230352401733,0.932837963104248,0.406473845243454,0.9041604995727539,0.43649914860725403,0.891658365726471,0.46993982791900635,0.8920730948448181
0.6267592906951904,0.8516162037849426,0.5555136203765869,0.6929217576980591,0.457042396068573,0.6374461650848389,0.37715670466423035,0.6733340620994568,0.33772072196006775,0.7379263639450073,0.36721518635749817,0.6425247192382812,0.2278609722852707,0.6410567164421082,0.1530606746673584,0.6610925793647766,0.096367746591568,0.6842758059501648,0.3387812674045563,0.7478451728820801,0.19308605790138245,0.7453434467315674,0.10617774724960327,0.7416889667510986,0.0522039532661438,0.7434203028678894,0.3352357745170593,0.8508685231208801,0.2689143717288971,0.8393106460571289,0.3065382242202759,0.8222383260726929,0.3516550064086914,0.8242577910423279,0.3535097539424896,0.9377852082252502,0.3259361684322357,0.9093316197395325,0.35513994097709656,0.8959449529647827,0.3895089328289032,0.895326554775238
0.6039108037948608,0.7854945659637451,0.5365132689476013,0.6400811672210693,0.4342496991157532,0.5901253819465637,0.3637985289096832,0.609682559967041,0.3341459631919861,0.6637102365493774,0.3352760076522827,0.5966504812240601,0.20533612370491028,0.6048521399497986,0.13181030750274658,0.622279167175293,0.07641065120697021,0.6469622850418091,0.3134975731372833,0.6893924474716187,0.1763775497674942,0.6937064528465271,0.09317797422409058,0.6977900266647339,0.03968939185142517,0.7076424956321716,0.3169136941432953,0.7880375981330872,0.2625484764575958,0.8047142028808594,0.3004623353481293,0.7938022017478943,0.34199440479278564,0.7879878878593445,0.3389164209365845,0.8785760998725891,0.32437604665756226,0.8776582479476929,0.3559645414352417,0.8657699227333069,0.38855308294296265,0.8570862412452698
